Date,CenterID,ClassroomID,EnrollmentCount,FTEEnrollment,RatioRequired,StaffNeeded
9/22/2022,C-JP,CL-JPPS2-01,4,9.8,10,1
9/22/2022,C-JP,CL-JPTO-01,1,2.2,4,1
9/22/2022,C-LCV,CL-LCVPS-01,13,44.2,10,5
9/22/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
9/22/2022,C-TD,CL-TDPS-01,2,4.4,10,1
9/22/2022,C-TD,CL-TDTO-01,1,1.6,6,1
9/23/2022,C-HP,CL-HPPS1-01,1,3,6,1
9/23/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
9/23/2022,C-JP,CL-JPPS2-01,3,12.6,10,2
9/23/2022,C-JP,CL-JPTO-01,1,2.2,4,1
9/23/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
9/23/2022,C-LCV,CL-LCVPS-01,11,30.2,10,4
9/23/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
9/23/2022,C-TD,CL-TDPS-01,2,4.4,10,1
9/23/2022,C-TD,CL-TDTO-01,1,1.6,6,1
9/26/2022,C-HP,CL-HPPS1-01,1,3,6,1
9/26/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
9/26/2022,C-JP,CL-JPPS2-01,3,12.6,10,2
9/26/2022,C-JP,CL-JPTO-01,1,2.2,4,1
9/26/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
9/26/2022,C-LCV,CL-LCVPS-01,11,30.2,10,4
9/26/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
9/26/2022,C-TD,CL-TDPS-01,2,4.4,10,1
9/26/2022,C-TD,CL-TDTO-01,1,1.6,6,1
9/27/2022,C-HP,CL-HPPS1-01,1,3,6,1
9/27/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
9/27/2022,C-JP,CL-JPPS2-01,4,9.8,10,1
9/27/2022,C-JP,CL-JPTO-01,1,2.2,4,1
9/27/2022,C-LCV,CL-LCVPS-01,13,44.2,10,5
9/27/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
9/27/2022,C-TD,CL-TDPS-01,2,4.4,10,1
9/27/2022,C-TD,CL-TDTO-01,1,1.6,6,1
9/28/2022,C-HP,CL-HPPS1-01,1,3,6,1
9/28/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
9/28/2022,C-JP,CL-JPPS2-01,3,12.6,10,2
9/28/2022,C-JP,CL-JPTO-01,1,2.2,4,1
9/28/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
9/28/2022,C-LCV,CL-LCVPS-01,11,30.2,10,4
9/28/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
9/28/2022,C-TD,CL-TDPS-01,2,4.4,10,1
9/28/2022,C-TD,CL-TDTO-01,1,1.6,6,1
9/29/2022,C-HP,CL-HPPS1-01,1,3,6,1
9/29/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
9/29/2022,C-JP,CL-JPPS2-01,4,9.8,10,1
9/29/2022,C-JP,CL-JPTO-01,1,2.2,4,1
9/29/2022,C-LCV,CL-LCVPS-01,13,44.2,10,5
9/29/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
9/29/2022,C-TD,CL-TDPS-01,2,4.4,10,1
9/29/2022,C-TD,CL-TDTO-01,1,1.6,6,1
9/30/2022,C-HP,CL-HPPS1-01,1,3,6,1
9/30/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
9/30/2022,C-JP,CL-JPPS2-01,3,12.6,10,2
9/30/2022,C-JP,CL-JPTO-01,1,2.2,4,1
9/30/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
9/30/2022,C-LCV,CL-LCVPS-01,11,30.2,10,4
9/30/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
9/30/2022,C-TD,CL-TDPS-01,2,4.4,10,1
9/30/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/3/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/3/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/3/2022,C-JP,CL-JPPS2-01,3,12.6,10,2
10/3/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/3/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/3/2022,C-LCV,CL-LCVPS-01,11,30.2,10,4
10/3/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/3/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/3/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/4/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/4/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/4/2022,C-JP,CL-JPPS2-01,5,17.4,10,2
10/4/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/4/2022,C-LCV,CL-LCVPS-01,13,44.2,10,5
10/4/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
10/4/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/4/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/5/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/5/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/5/2022,C-JP,CL-JPPS2-01,3,12.6,10,2
10/5/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/5/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/5/2022,C-LCV,CL-LCVPS-01,11,30.2,10,4
10/5/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/5/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/5/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/6/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/6/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/6/2022,C-JP,CL-JPPS2-01,5,17.4,10,2
10/6/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/6/2022,C-LCV,CL-LCVPS-01,13,44.2,10,5
10/6/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
10/6/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/6/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/7/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/7/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/7/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
10/7/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/7/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/7/2022,C-LCV,CL-LCVPS-01,11,30.2,10,4
10/7/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/7/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/7/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/10/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/10/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/10/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
10/10/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/10/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/10/2022,C-LCV,CL-LCVPS-01,11,30.2,10,4
10/10/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/10/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/10/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/11/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/11/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/11/2022,C-JP,CL-JPPS2-01,4,15.4,10,2
10/11/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/11/2022,C-LCV,CL-LCVPS-01,13,44.2,10,5
10/11/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
10/11/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/11/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/12/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/12/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/12/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
10/12/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/12/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/12/2022,C-LCV,CL-LCVPS-01,11,30.2,10,4
10/12/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/12/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/12/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/13/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/13/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/13/2022,C-JP,CL-JPPS2-01,4,15.4,10,2
10/13/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/13/2022,C-LCV,CL-LCVPS-01,13,44.2,10,5
10/13/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
10/13/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/13/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/14/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/14/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/14/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
10/14/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/14/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/14/2022,C-LCV,CL-LCVPS-01,12,35.4,10,4
10/14/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/14/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/14/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/17/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/17/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/17/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
10/17/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/17/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/17/2022,C-LCV,CL-LCVPS-01,12,35.4,10,4
10/17/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/17/2022,C-TD,CL-TDIN-01,1,1,4,1
10/17/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/17/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/18/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/18/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/18/2022,C-JP,CL-JPPS2-01,4,15.4,10,2
10/18/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/18/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
10/18/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
10/18/2022,C-TD,CL-TDIN-01,1,1,4,1
10/18/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/18/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/19/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/19/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/19/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
10/19/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/19/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/19/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
10/19/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/19/2022,C-TD,CL-TDIN-01,1,1,4,1
10/19/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/19/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/20/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/20/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/20/2022,C-JP,CL-JPPS2-01,4,15.4,10,2
10/20/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/20/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
10/20/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
10/20/2022,C-TD,CL-TDIN-01,1,1,4,1
10/20/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/20/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/21/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/21/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/21/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
10/21/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/21/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/21/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
10/21/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/21/2022,C-TD,CL-TDIN-01,1,1,4,1
10/21/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/21/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/24/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/24/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/24/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
10/24/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/24/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/24/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
10/24/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/24/2022,C-TD,CL-TDIN-01,1,1,4,1
10/24/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/24/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/25/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/25/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/25/2022,C-JP,CL-JPPS2-01,4,15.4,10,2
10/25/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/25/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
10/25/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
10/25/2022,C-TD,CL-TDIN-01,1,1,4,1
10/25/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/25/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/26/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/26/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/26/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
10/26/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/26/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/26/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
10/26/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/26/2022,C-TD,CL-TDIN-01,1,1,4,1
10/26/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/26/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/27/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/27/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/27/2022,C-JP,CL-JPPS2-01,4,15.4,10,2
10/27/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/27/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
10/27/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
10/27/2022,C-TD,CL-TDIN-01,1,1,4,1
10/27/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/27/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/28/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/28/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/28/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
10/28/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/28/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/28/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
10/28/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/28/2022,C-TD,CL-TDIN-01,1,1,4,1
10/28/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/28/2022,C-TD,CL-TDTO-01,1,1.6,6,1
10/31/2022,C-HP,CL-HPPS1-01,1,3,6,1
10/31/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
10/31/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
10/31/2022,C-JP,CL-JPTO-01,1,2.2,4,1
10/31/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
10/31/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
10/31/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
10/31/2022,C-TD,CL-TDIN-01,1,1,4,1
10/31/2022,C-TD,CL-TDPS-01,2,4.4,10,1
10/31/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/1/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/1/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
11/1/2022,C-JP,CL-JPPS2-01,4,15.4,10,2
11/1/2022,C-JP,CL-JPTO-01,1,2.2,4,1
11/1/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
11/1/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
11/1/2022,C-TD,CL-TDIN-01,1,1,4,1
11/1/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/1/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/2/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/2/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
11/2/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
11/2/2022,C-JP,CL-JPTO-01,1,2.2,4,1
11/2/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
11/2/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
11/2/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
11/2/2022,C-TD,CL-TDIN-01,1,1,4,1
11/2/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/2/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/3/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/3/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
11/3/2022,C-JP,CL-JPPS2-01,4,15.4,10,2
11/3/2022,C-JP,CL-JPTO-01,1,2.2,4,1
11/3/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
11/3/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
11/3/2022,C-TD,CL-TDIN-01,1,1,4,1
11/3/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/3/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/4/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/4/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
11/4/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
11/4/2022,C-JP,CL-JPTO-01,1,2.2,4,1
11/4/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
11/4/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
11/4/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
11/4/2022,C-TD,CL-TDIN-01,1,1,4,1
11/4/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/4/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/7/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/7/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
11/7/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
11/7/2022,C-JP,CL-JPTO-01,1,2.2,4,1
11/7/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
11/7/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
11/7/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
11/7/2022,C-TD,CL-TDIN-01,1,1,4,1
11/7/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/7/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/8/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/8/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
11/8/2022,C-JP,CL-JPPS2-01,4,15.4,10,2
11/8/2022,C-JP,CL-JPTO-01,1,2.2,4,1
11/8/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
11/8/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
11/8/2022,C-TD,CL-TDIN-01,1,1,4,1
11/8/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/8/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/9/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/9/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
11/9/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
11/9/2022,C-JP,CL-JPTO-01,1,2.2,4,1
11/9/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
11/9/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
11/9/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
11/9/2022,C-TD,CL-TDIN-01,1,1,4,1
11/9/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/9/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/10/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/10/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
11/10/2022,C-JP,CL-JPPS2-01,4,15.4,10,2
11/10/2022,C-JP,CL-JPTO-01,1,2.2,4,1
11/10/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
11/10/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
11/10/2022,C-TD,CL-TDIN-01,1,1,4,1
11/10/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/10/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/11/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/11/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
11/11/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
11/11/2022,C-JP,CL-JPTO-01,1,2.2,4,1
11/11/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
11/11/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
11/11/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
11/11/2022,C-TD,CL-TDIN-01,1,1,4,1
11/11/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/11/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/14/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/14/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
11/14/2022,C-JP,CL-JPPS2-01,2,10.6,10,2
11/14/2022,C-JP,CL-JPTO-01,1,2.2,4,1
11/14/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
11/14/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
11/14/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
11/14/2022,C-TD,CL-TDIN-01,1,1,4,1
11/14/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/14/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/15/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/15/2022,C-JP,CL-JPPS1-01,1,2.6,6,1
11/15/2022,C-JP,CL-JPPS2-01,3,12.4,10,2
11/15/2022,C-JP,CL-JPTO-01,1,2.2,4,1
11/15/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
11/15/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
11/15/2022,C-TD,CL-TDIN-01,1,1,4,1
11/15/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/15/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/16/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/16/2022,C-JP,CL-JPPS1-01,2,4.8,6,1
11/16/2022,C-JP,CL-JPPS2-01,1,7.6,10,1
11/16/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
11/16/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
11/16/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
11/16/2022,C-TD,CL-TDIN-01,1,1,4,1
11/16/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/16/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/17/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/17/2022,C-JP,CL-JPPS1-01,2,4.8,6,1
11/17/2022,C-JP,CL-JPPS2-01,3,12.4,10,2
11/17/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
11/17/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
11/17/2022,C-TD,CL-TDIN-01,1,1,4,1
11/17/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/17/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/18/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/18/2022,C-JP,CL-JPPS1-01,2,4.8,6,1
11/18/2022,C-JP,CL-JPPS2-01,1,7.6,10,1
11/18/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
11/18/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
11/18/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
11/18/2022,C-TD,CL-TDIN-01,1,1,4,1
11/18/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/18/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/21/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/21/2022,C-JP,CL-JPPS1-01,2,4.8,6,1
11/21/2022,C-JP,CL-JPPS2-01,2,8.6,10,1
11/21/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
11/21/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
11/21/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
11/21/2022,C-TD,CL-TDIN-01,1,1,4,1
11/21/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/21/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/22/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/22/2022,C-JP,CL-JPPS1-01,2,4.8,6,1
11/22/2022,C-JP,CL-JPPS2-01,4,13.4,10,2
11/22/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
11/22/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
11/22/2022,C-TD,CL-TDIN-01,1,1,4,1
11/22/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/22/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/23/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/23/2022,C-JP,CL-JPPS1-01,2,4.8,6,1
11/23/2022,C-JP,CL-JPPS2-01,2,8.6,10,1
11/23/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
11/23/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
11/23/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
11/23/2022,C-TD,CL-TDIN-01,1,1,4,1
11/23/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/23/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/24/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/24/2022,C-JP,CL-JPPS1-01,2,4.8,6,1
11/24/2022,C-JP,CL-JPPS2-01,4,13.4,10,2
11/24/2022,C-LCV,CL-LCVPS-01,14,45.2,10,5
11/24/2022,C-LCV,CL-LCVTO-01,7,24.6,6,5
11/24/2022,C-TD,CL-TDIN-01,1,1,4,1
11/24/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/24/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/25/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/25/2022,C-JP,CL-JPPS1-01,2,4.8,6,1
11/25/2022,C-JP,CL-JPPS2-01,2,8.6,10,1
11/25/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
11/25/2022,C-LCV,CL-LCVPS-01,13,36.4,10,4
11/25/2022,C-LCV,CL-LCVTO-01,4,12.2,6,3
11/25/2022,C-TD,CL-TDIN-01,1,1,4,1
11/25/2022,C-TD,CL-TDPS-01,2,4.4,10,1
11/25/2022,C-TD,CL-TDTO-01,1,1.6,6,1
11/28/2022,C-HP,CL-HPPS1-01,1,3,6,1
11/28/2022,C-JP,CL-JPPS1-01,2,4.8,6,1
11/28/2022,C-JP,CL-JPPS2-01,2,8.6,10,1
11/28/2022,C-LCV,CL-LCVIN-01,1,0.6,4,1
